"id","retired_name","name","practice","motion_profile","primary","secondary","side_sequence","mode","presentation","hold_frame_percent","media_source_id","file","url","source_page","start_seconds","duration_seconds","frames_per_second","crop","ping_pong","mirror_for_alternation","review"
"216","Self-Resisted Wrist Ulnar-Deviation Pulses","Interlaced-Finger Palm-Out Stretch","Standing hand and wrist stretching","WristAndFingerFlexorStretch","ForearmFlexorsAndPronators","IntrinsicHand","Continuous","Hold","Still","78","","interlace-stretch-palm-forward.mp4","https://www.youtube.com/watch?v=S8gRGv_yPLI","https://www.youtube.com/watch?v=S8gRGv_yPLI","10","24","8","crop=400:360:240:0","false","false","The tight side view shows interlaced fingers, both palms turned outward, and straight arms settled at end range, making the symmetric stretch readable in one frame."
"217","Self-Resisted Wrist-Extension Pulses","Tree Pose Hold","Yoga","BalanceHold","HipAbductors","DeepHipRotators|GlutealExtensors|CalfDeepPosteriorLegAndPlantarFoot|AnteriorLateralLowerLegAndDorsalFoot|AbdominalWall","ScreenLeftThenRight","Hold","Still","50","","yoga-pose-sequence.mp4","https://www.youtube.com/watch?v=KW3j6P6RGLo","https://www.youtube.com/watch?v=KW3j6P6RGLo","96","18","8","crop=ih:ih:(iw-ih)/2:0","false","true","A full-body human settles into a recognizable unsupported tree pose; the one-leg balance demand is obvious and the second timed side is mirrored."
"218","Self-Resisted Wrist-Flexion Pulses","Sequential Finger Waves","Hand coordination","SequentialFingerWave","IntrinsicHand","ForearmFlexorsAndPronators|ForearmExtensorsAndSupinators","Continuous","Repetition","Motion","0","","sequential-finger-waves.mp4","https://www.youtube.com/watch?v=8G3iErBm3co","https://www.youtube.com/watch?v=8G3iErBm3co","36","32","10","crop=iw:ih*29/36:0:ih/18","false","false","Both human hands visibly open and close one finger joint at a time in a repeated wave, replacing an imperceptible little-finger force with clear coordination work."
"219","Four-Way Self-Resisted Wrist Sequence","Alternating High-Knee Cross-Body Pull","Low-impact conditioning","HighKneeCrossBodyPull","ShoulderAdductorsAndExtensors","AbdominalWall|MedialAndDeepKneeExtensors|LateralKneeExtensors","Alternating","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","759","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The source alternates knee drives and cross-body pulls within the packaged loop, so it runs as one continuous alternating phase."
"220","Interlocked Hook-Fist Pull-Apart Isometric","Karate Rising Block","Karate","RisingBlock","ElbowFlexors","ForearmFlexorsAndPronators|IntrinsicHand|ShoulderAdductorsAndExtensors|ScapularGirdle|RotatorCuff","ScreenRightThenLeft","Repetition","Motion","0","","karate-rising-block-stationary.mp4","https://www.youtube.com/watch?v=OsvaPYUBnFY","https://www.youtube.com/watch?v=OsvaPYUBnFY","102.25","4.75","10","crop=ih:ih:(iw-ih)/2:0","false","false","A stationary full-body human demonstrates one complete rising-block repetition at normal practice speed. Both feet remain fixed, the working screen-right arm is unobscured, and runtime mirroring supplies the opposite side."
"223","Alternating Karate Inside Block (Uchi-Uke)","Inward Controlled Wrist Circles","Wrist mobility","WristCAR","ForearmExtensorsAndSupinators","ForearmFlexorsAndPronators|ElbowFlexors","ScreenLeftThenRight","Repetition","Motion","0","","standing-wrist-cars.mp4","https://www.youtube.com/watch?v=fFp6Y-OzC-U","https://www.youtube.com/watch?v=fFp6Y-OzC-U","4","28","8","crop=ih:ih:(iw-ih)/2:0","false","false","A human slowly carries the active wrist through a large inward circle; the timed second side supplies the other hand."
"224","Alternating Karate Downward Sweep Block (Gedan-Barai)","Qigong Interlaced Wrist Rolls","Qigong","InterlacedWristRoll","ForearmExtensorsAndSupinators","ForearmFlexorsAndPronators","Continuous","Repetition","Motion","0","","qigong-interlaced-wrist-rolls.mp4","https://www.youtube.com/watch?v=mlD8wFbZzRk","https://www.youtube.com/watch?v=mlD8wFbZzRk","25","30","8","crop=ih*0.72:ih*0.72:(iw-ih*0.72)/2:ih*0.08","false","false","The human interlaces the fingers and rolls the joined hands through a large repeated path, shown close enough for the hand relationship to remain readable."
"225","Karate Knife-Hand Block (Shuto-Uke)","Opposite-Hand Fist-Down Wrist Stretch","Wrist mobility","WristFlexionStretch","ForearmExtensorsAndSupinators","IntrinsicHand","ScreenLeftThenRight","Hold","Still","58","","clenched-fist-wrist-extensor-stretch.mp4","https://www.youtube.com/watch?v=oleNl_q1K2k","https://www.youtube.com/watch?v=oleNl_q1K2k","100","10","8","crop=ih:ih:(iw-ih)/2:0","false","true","A standing human makes a fist and uses the opposite hand to hold it downward. The literal name now describes exactly what the silent final image shows."
"227","Standing Palm-Press Pulses","Rotating Relaxed Arm Swings","Qigong shoulder mobility","TorsoRotation","DeepAndIntersegmentalBack","RotatorCuff|ScapularGirdle|AbdominalWall","Continuous","Repetition","Motion","0","","ldUwIBccnuw.mp4","https://www.youtube.com/watch?v=ldUwIBccnuw","https://www.youtube.com/watch?v=ldUwIBccnuw","79","8","8","crop=ih:ih:(iw-ih)/2:0","false","false","The torso rotates left and right while relaxed arms swing around and lightly wrap across the front and back of the body. The source explicitly names the movement; its loose wraparound arm swing is absent from the retained catalog."
"228","Boxing Cross","Bent-Elbow External Rotation","Shoulder rehabilitation","ShoulderRotation","RotatorCuff","ScapularGirdle","Continuous","Repetition","Motion","0","","ldUwIBccnuw.mp4","https://www.youtube.com/watch?v=ldUwIBccnuw","https://www.youtube.com/watch?v=ldUwIBccnuw","348","8","8","crop=ih:ih:(iw-ih)/2:0","false","false","With elbows pinned to the ribs and palms up, both forearms rotate outward and return while the shoulder blades squeeze. Distinct from the retained self-resisted isometric and T-position shoulder rotation."
"230","Boxing Overhand","Prayer Press Raise","Standing upper-body conditioning","PrayerPressRaise","Chest","ElbowExtensors|ShoulderAdductorsAndExtensors|AbdominalWall","Continuous","Repetition","Motion","0","","kfP_9z-BtmA.mp4","https://www.youtube.com/watch?v=kfP_9z-BtmA","https://www.youtube.com/watch?v=kfP_9z-BtmA","226","22","8","crop=ih:ih:(iw-ih)/2:0","false","false","A full human demonstration shows the complete named movement without equipment, support, jumping, travel outside three metres, or hidden resistance."
"231","Step-Through Karate Reverse Punch","Karate Reverse Punch","Karate conditioning","ReversePunch","ElbowExtensors","Chest|ForearmFlexorsAndPronators|ShoulderAbductors|ScapularGirdle|RotatorCuff|IntrinsicHand|AbdominalWall","ScreenRightThenLeft","Repetition","Motion","0","","shukokai-reverse-punch.mp4","https://www.youtube.com/watch?v=eSC8onSssR8","https://www.youtube.com/watch?v=eSC8onSssR8","0.2","8","10","crop=ih:ih:(iw-ih)/2:0","false","false","A lone full-body karate practitioner stays planted in a forward stance and repeatedly drives the rear hand through a complete reverse punch and return at natural speed. The punch, stance and hip rotation are visible without equipment or obstruction; the second timer phase mirrors the working side."
"232","Karate Knife-Hand Chop","Extended Side Angle Hold","Yoga","SideAngleHold","LateralKneeExtensors","MedialAndDeepKneeExtensors|MajorHipAdductors|GlutealExtensors|HipAbductors|AbdominalWall","ScreenLeftThenRight","Hold","Still","80","","yoga-pose-sequence.mp4","https://www.youtube.com/watch?v=KW3j6P6RGLo","https://www.youtube.com/watch?v=KW3j6P6RGLo","372","22","8","crop=ih:ih:(iw-ih)/2:0","false","true","A full-body human settles into a recognizable extended side angle with a deep front-knee bend and long overhead reach; both feet and the complete stance remain visible."
"233","Karate Ridge-Hand Strike (Haito-Uchi)","Standing Wrist Flexion Stretch","Standing hand and wrist stretching","WristFlexionStretch","ForearmExtensorsAndSupinators","IntrinsicHand","ScreenLeftThenRight","Hold","Still","65","","standing-wrist-flexion-stretch.mp4","https://www.youtube.com/watch?v=aqOwOtchot0","https://www.youtube.com/watch?v=aqOwOtchot0","3","18","8","crop=ih:ih:(iw-ih)/2:0","false","false","The opposite hand draws the working wrist and fingers into a settled downward bend, making the extensor stretch and working side readable in one frame."
"234","Karate Flat-Fist Strike (Hiraken)","Straight Fingers to Knuckle Bend","Hand and forearm mobility","KnuckleBend","ForearmFlexorsAndPronators","IntrinsicHand|ForearmExtensorsAndSupinators","ScreenLeftThenRight","Repetition","Motion","0","","straight-hand-knuckle-bend-flow.mp4","https://www.youtube.com/watch?v=Tsxd2u57Rrg","https://www.youtube.com/watch?v=Tsxd2u57Rrg","47","9.5","10","crop=ih*65/72:ih*65/72:iw*25/64:ih*7/144","false","false","A close human hand moves repeatedly from straight fingers to a clear knuckle bend and back; the literal name matches the visible path."
"236","Karate Spear-Hand Strike (Nukite)","Bilateral Wrist Figure Eights","Wrist mobility","WristFigureEight","ForearmExtensorsAndSupinators","IntrinsicHand|ForearmFlexorsAndPronators","Continuous","Repetition","Motion","0","","bilateral-wrist-figure-eights.mp4","https://www.youtube.com/watch?v=zOu0WqtV4GM","https://www.youtube.com/watch?v=zOu0WqtV4GM","5","30","10","crop=ih*9/10:ih*9/10:(iw-ih*9/10)/2:ih/20","false","false","Both human wrists continuously trace large, visible figure-eight paths together."
"237","Forearm Pronation and Supination","Sequential Finger Curl Waves","Hand coordination","FingerWaveRotation","ForearmExtensorsAndSupinators","IntrinsicHand|ForearmFlexorsAndPronators","Continuous","Repetition","Motion","0","","wrist-and-finger-wave-rotations.mp4","https://www.youtube.com/watch?v=5WhZjAgg4-g","https://www.youtube.com/watch?v=5WhZjAgg4-g","26","24","10","crop=ih:ih:(iw-ih)/2:0","false","false","A close human demonstration curls the fingers one joint at a time and reverses the wave through both hands; the moving sequence is visible without imagined resistance."
"239","Ninja Fireball Hand-Seal Sequence","Tabletop Tendon Glide","Hand therapy","TabletopTendonGlide","IntrinsicHand","ForearmFlexorsAndPronators|ForearmExtensorsAndSupinators","ScreenRightThenLeft","Repetition","Motion","0","","ZT4lKQ1GcEc.mp4","https://www.youtube.com/watch?v=ZT4lKQ1GcEc","https://www.youtube.com/watch?v=ZT4lKQ1GcEc","124","9","10","crop=ih:ih:(iw-ih)/2:0","true","false","A full human demonstration shows the complete named movement without equipment, support, jumping, travel outside three metres, or hidden resistance."
"240","Ninja Shadow-Possession Hand-Seal Sequence","Hook Fingers to Full Fist","Hand therapy tendon gliding","FingerMotion","ForearmFlexorsAndPronators","IntrinsicHand|ForearmExtensorsAndSupinators","Continuous","Repetition","Motion","0","","hook-to-fist-tendon-glides.mp4","https://www.youtube.com/watch?v=2G6pHQJEbWQ","https://www.youtube.com/watch?v=2G6pHQJEbWQ","139","12","10","crop=ih*17/18:ih*3/4:(iw-ih*17/18)/2:ih*5/72,crop=iw*0.88:ih:iw*0.10:0","false","false","Both human hands visibly change from hooked fingers to a full fist and reopen, so the complete repetition is readable without narration or hidden force."
"241","Ninja Water-Dragon 44 Hand-Seal Sequence","Open Hand to Hook Fist","Hand therapy","HookFistTendonGlide","IntrinsicHand","ForearmFlexorsAndPronators|ForearmExtensorsAndSupinators","ScreenRightThenLeft","Repetition","Motion","0","","ZT4lKQ1GcEc.mp4","https://www.youtube.com/watch?v=ZT4lKQ1GcEc","https://www.youtube.com/watch?v=ZT4lKQ1GcEc","136","10","10","crop=ih:ih:(iw-ih)/2:0","true","false","The literal name states the two visible hand positions, removing specialist tendon-glide terminology from an otherwise exact human demonstration."
"242","Ninja Shadow-Clone Hand-Seal Sequence","Open Hand to Full Fist","Hand therapy","FullFistTendonGlide","IntrinsicHand","ForearmFlexorsAndPronators|Chest","ScreenRightThenLeft","Repetition","Motion","0","","ZT4lKQ1GcEc.mp4","https://www.youtube.com/watch?v=ZT4lKQ1GcEc","https://www.youtube.com/watch?v=ZT4lKQ1GcEc","166","9","10","crop=ih:ih:(iw-ih)/2:0","true","false","The literal name states the two visible hand positions, so the exact human demonstration is copyable without knowing therapy terminology."
"245","Alternating Karate Rising Block (Age-Uke)","Straight-Punch to Shovel-Hook Combo","Boxing","ShovelHookCombo","Chest","ForearmFlexorsAndPronators|ForearmExtensorsAndSupinators|IntrinsicHand|ElbowFlexors|AbdominalWall|ElbowExtensors","ScreenRightThenLeft","Repetition","Motion","0","","standing-shovel-hooks.mp4","https://www.youtube.com/watch?v=_LKGaPiU4Ho","https://www.youtube.com/watch?v=_LKGaPiU4Ho","63.1","14.5","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full-body boxer repeatedly throws a straight punch followed by a rising shovel hook without a bag or partner; the chest is the clearest shared driver across both punches."
"246","Alternating Karate Outside Block (Soto-Uke)","Bodyweight Cuban Rotation","Shoulder mobility and conditioning","CubanRotation","RotatorCuff","ShoulderAbductors|ScapularGirdle","Continuous","Repetition","Motion","0","","bodyweight-cuban-rotation.mp4","https://www.youtube.com/watch?v=u100djIynM8","https://www.youtube.com/watch?v=u100djIynM8","0","13","8","crop=ih:ih:(iw-ih)/2:0","true","false","A full standing human keeps both elbows lifted at shoulder height and repeatedly rotates the forearms from down to up. The named bodyweight Cuban rotation gives the rotator cuff a clear continuous task with both feet and the entire stance visible."
"248","Standing Palm-Press Hold","Side-Tap Palm Pushes","Low-impact conditioning","SideTapPalmPush","Chest","ElbowExtensors|ForearmFlexorsAndPronators|IntrinsicHand|ShoulderAbductors","ScreenRightThenLeft","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","1043","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The source repeats the screen-right side tap and palm push; the timed second phase mirrors the complete movement for the other side."
"251","Waiter's Bow","Forward Fold to Overhead Reach","Standing mobility","ForwardFoldOverheadReach","SpinalExtensors","DeepAndIntersegmentalBack|PosteriorThighAndKneeFlexors|GlutealExtensors|AbdominalWall|ShoulderAbductors|ScapularGirdle","Continuous","Repetition","Motion","0","","forward-fold-to-overhead-reach.mp4","https://www.youtube.com/watch?v=Busj2ROaneY","https://www.youtube.com/watch?v=Busj2ROaneY","1.76","4","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full shod human repeatedly moves from a complete forward fold through a broad arm sweep to an overhead reach and returns to the same folded pose; the phase-matched cut loops naturally without travel, equipment, or support."
"256","Self-Resisted Overhead Pull Hold","Overhead Side-Stretch Hold","Standing stretching","OverheadSideStretch","ShoulderAdductorsAndExtensors","ScapularGirdle|ShoulderAbductors|AbdominalWall|DeepAndIntersegmentalBack","ScreenRightThenLeft","Hold","Still","50","","alternating-overhead-side-stretch.mp4","https://www.youtube.com/watch?v=gTEBlnqcJ2c","https://www.youtube.com/watch?v=gTEBlnqcJ2c","14","10","8","crop=ih:ih:(iw-ih)/2:0","false","false","A full-body human clasps both hands overhead and settles into a clear side bend; the second timer phase mirrors the posture."
"257","Self-Resisted Chest-Level Pull Hold","Finger Spread to Interlace Stretch","Hand mobility","FingerSpreadInterlace","IntrinsicHand","ForearmFlexorsAndPronators|ForearmExtensorsAndSupinators","Continuous","Repetition","Motion","0","","finger-spread-interlace-stretch.mp4","https://www.youtube.com/watch?v=2G6pHQJEbWQ","https://www.youtube.com/watch?v=2G6pHQJEbWQ","399","9","10","crop=ih*17/18:ih*13/18:iw*41/128:ih/9","true","false","Both human hands spread fully, interlace, and reopen through a large visible cycle; the name states exactly what to copy."
